         *    52.000         *    53.000         *    70.000         *    43.127     3.752     4.575     0.770
    43.000         *         *    55.000    65.000         *         *    42.270     3.548     4.603     0.776
         *    34.000         *    55.000         *         *    73.000    36.801     3.818     5.064     0.737
         *         *    51.000         *    54.000         *         *    38.584     4.236     4.328     0.813
    28.000         *    38.000         *         *         *         *    30.123     3.825     4.323     0.837
         *         *    40.000         *    54.000         *         *    34.099     4.236     4.408     0.813
    40.000         *         *    47.000         *         *         *    36.794     3.891     4.191     0.814
         *         *    66.000    65.000         *    70.000         *    49.233     3.896     4.543     0.786
         *    51.000    58.000         *    64.000         *         *    45.207     3.573     4.539     0.803
         *         *    57.000         *    71.000         *         *    46.475     4.236     4.783     0.813
         *    30.000    53.000         *         *    54.000    59.000    34.082     3.578     4.310     0.711
    45.000         *         *    61.000         *         *         *    43.792     3.891     4.534     0.814
         *         *    38.000         *    49.000    51.000         *    31.305     4.014     4.211     0.779
         *    47.000         *    67.000         *         *         *    44.806     3.992     4.744     0.828
    44.000         *    48.000         *    56.000         *    69.000    40.342     3.383     4.398     0.704
    53.000         *    65.000         *         *         *         *    50.252     3.825     4.527     0.837
         *    50.000         *    47.000         *    63.000         *    39.610     3.752     4.304     0.770
         *    40.000         *    59.000         *         *         *    39.157     3.992     4.616     0.828
         *         *    50.000         *    55.000         *         *    38.497     4.236     4.365     0.813
         *    45.000         *    52.000         *         *         *    38.767     3.992     4.374     0.828
    38.000         *         *    45.000         *         *         *    35.257     3.891     4.171     0.814
         *         *    49.000    57.000         *         *         *    40.311     4.116     4.505     0.833
         *         *    55.000         *    69.000         *    74.000    45.097     4.091     4.761     0.752
         *    45.000         *         *    52.000         *    46.000    34.897     3.926     3.512     0.732
    37.000         *    53.000         *         *         *    67.000    39.424     3.583     4.546     0.715
         *    48.000         *    57.000         *         *         *    41.735     3.992     4.470     0.828
         *    50.000         *    55.000         *    64.000         *    41.888     3.752     4.401     0.770
         *    25.000         *    47.000         *         *         *    28.843     3.992     4.476     0.828
         *    43.000         *         *    63.000         *    64.000    39.448     3.926     4.481     0.732
         *         *    36.000         *    52.000         *         *    31.828     4.236     4.379     0.813
    47.000         *    61.000         *         *    63.000         *    45.217     3.527     4.253     0.751
         *    51.000         *         *    67.000         *         *    44.713     4.091     4.645     0.803
    28.000    55.000         *         *         *         *         *    38.335     3.780     4.575     0.851
    42.000         *         *         *    63.000         *         *    41.565     3.969     4.575     0.785
         *    26.000         *         *    45.000         *         *    27.033     4.091     4.312     0.803
    52.000         *    58.000         *         *         *         *    47.247     3.825     4.386     0.837
    17.000    38.000         *         *         *         *         *    27.444     3.780     4.484     0.851
    25.000         *    42.000         *         *         *         *    30.398     3.825     4.461     0.837
         *         *    53.000         *    68.000         *         *    43.883     4.236     4.724     0.813
    50.000         *    63.000         *         *         *         *    48.298     3.825     4.531     0.837
         *    48.000         *    64.000         *    70.000         *    44.629     3.752     4.755     0.770
    19.000         *    43.000         *         *         *         *    28.346     3.825     4.581     0.837
    44.000         *    60.000         *         *         *         *    44.760     3.825     4.560     0.837
    33.000         *    64.000         *         *         *         *    41.803     3.825     4.828     0.837
    40.000         *         *         *         *         *    64.000    38.223     4.133     4.316     0.715
    43.000         *    54.000         *    69.000         *         *    44.077     3.464     4.793     0.784
         *    45.000         *         *    45.000    61.000         *    36.232     3.855     4.179     0.761
         *    44.000    54.000         *         *         *    64.000    40.208     3.705     4.290     0.735
    28.000         *         *         *    65.000         *         *    36.128     3.969     5.041     0.785
         *    52.000         *         *    76.000         *         *    48.012     4.091     4.947     0.803
    39.000         *    52.000         *         *         *         *    39.768     3.825     4.460     0.837
    30.000         *    44.000         *    57.000         *         *    34.475     3.464     4.663     0.784
         *    53.000         *    55.000         *         *         *    43.085     3.992     4.359     0.828
         *    50.000         *    58.000         *    63.000         *    42.497     3.752     4.382     0.770
    49.000         *    60.000         *         *         *         *    46.779     3.825     4.479     0.837
         *    49.000         *         *    73.000         *         *    45.776     4.091     4.894     0.803
         *    44.000         *    41.000         *         *         *    34.530     3.992     4.097     0.828
         *    60.000         *         *    66.000         *         *    48.231     4.091     4.449     0.803
    37.000         *         *    59.000         *    74.000         *    41.787     3.618     5.109     0.747
         *    47.000         *    55.000         *    65.000         *    41.027     3.752     4.518     0.770
    34.000         *         *         *    50.000         *         *    33.864     3.969     4.268     0.785
    36.000         *         *    58.000         *    74.000         *    41.170     3.618     5.133     0.747
         *    47.000         *    56.000         *         *         *    40.978     3.992     4.455     0.828
    36.000         *    45.000         *         *         *         *    35.955     3.825     4.351     0.837
    25.000         *         *         *    51.000         *         *    30.276     3.969     4.556     0.785
         *         *    53.000         *    42.000         *         *    35.557     4.236     3.963     0.813
         *    48.000         *    59.000         *         *         *    42.431     3.992     4.522     0.828
         *    42.000         *    48.000         *    70.000         *    38.349     3.752     4.796     0.770
         *    44.000         *    54.000         *         *         *    39.054     3.992     4.438     0.828
    40.000         *    55.000         *         *         *         *    41.286     3.825     4.512     0.837
    38.000         *         *    59.000         *         *         *    40.166     3.891     4.626     0.814
         *         *         *    51.000         *         *         *    36.902     5.100     4.391     0.833
         *    35.000    51.000         *    70.000         *         *    39.432     3.573     5.038     0.803
         *    61.000         *    61.000         *    73.000         *    48.882     3.752     4.520     0.770
         *    62.000         *    60.000         *         *         *    48.509     3.992     4.385     0.828
         *    28.000         *         *    42.000         *         *    26.928     4.091     4.170     0.803
         *    39.000         *    45.000         *         *         *    33.876     3.992     4.260     0.828
         *    35.000         *    45.000         *         *         *    32.239     3.992     4.307     0.828
         *    36.000         *    50.000         *         *         *    34.388     3.992     4.426     0.828
         *    29.000         *    52.000         *    60.000    69.000    33.787     3.691     5.039     0.718
         *    37.000    49.000         *    42.000         *         *    33.635     3.573     4.008     0.803
    30.000         *    52.000         *         *         *         *    36.133     3.825     4.606     0.837
         *    39.000         *    48.000         *    58.000         *    35.167     3.752     4.394     0.770
         *    30.000         *    42.000         *    62.000         *    31.186     3.752     4.742     0.770
         *    45.000         *    35.000         *         *         *    32.851     3.992     3.928     0.828
    38.000         *    64.000    61.000         *         *    66.000    43.796     3.312     4.455     0.713
         *         *         *    51.000         *         *         *    36.902     5.100     4.391     0.833
         *    50.000         *         *         *    67.000         *    42.785     4.191     4.530     0.772
         *    17.000         *    25.000         *         *         *    17.912     3.992     3.993     0.828
         *         *    47.000         *    46.000         *    53.000    33.514     4.091     3.875     0.752
         *         *    37.000    47.000         *    43.000         *    30.219     3.896     3.923     0.786
         *    31.000         *    38.000         *         *         *    28.166     3.992     4.170     0.828
         *    27.000         *         *    51.000         *    53.000    28.868     3.926     4.362     0.732
    26.000         *         *    46.000         *    51.000         *    30.231     3.618     4.391     0.747
    30.000    40.000         *         *         *         *         *    33.342     3.780     4.391     0.851
         *         *    42.000         *    48.000         *         *    32.993     4.236     4.218     0.813
    35.000         *    53.000         *         *    52.000         *    36.790     3.527     4.115     0.751
         *         *    66.000         *    58.000         *    80.000    47.125     4.091     4.660     0.752
    27.000         *         *         *    53.000         *    49.000    30.178     3.770     4.135     0.706
    36.000         *         *         *    65.000         *         *    39.606     3.969     4.821     0.785
         *         *    64.000         *    61.000         *         *    46.126     4.236     4.439     0.813
         *    53.000         *    61.000         *         *         *    45.174     3.992     4.516     0.828
         *    39.000         *    43.000         *         *         *    33.180     3.992     4.208     0.828
         *         *    55.000         *    53.000         *         *    39.895     4.236     4.270     0.813
         *    47.000         *         *    44.000         *         *    35.666     4.091     3.901     0.803
         *    26.000         *         *    55.000         *         *    30.225     4.091     4.667     0.803
         *    57.000         *         *    67.000         *         *    47.271     4.091     4.538     0.803
    60.000         *    66.000         *    78.000         *         *    54.908     3.464     4.700     0.784
         *         *    56.000    56.000         *    51.000         *    40.205     3.896     3.966     0.786
    35.000         *         *    52.000    65.000         *         *    38.747     3.548     4.820     0.776
    51.000         *         *         *    75.000         *         *    49.377     3.969     4.814     0.785
    37.000         *         *    46.000    64.000         *         *    37.742     3.548     4.621     0.776
    32.000         *         *    47.000         *         *         *    33.451     3.891     4.371     0.814
    26.000         *    52.000         *    64.000         *         *    36.831     3.464     5.088     0.784
    45.000         *    51.000         *         *         *         *    41.819     3.825     4.341     0.837
         *    41.000         *    46.000         *    52.000         *    34.265     3.752     4.089     0.770
    31.000         *         *    33.000    50.000         *         *    29.437     3.548     4.142     0.776
         *    61.000         *    61.000         *         *         *    48.447     3.992     4.423     0.828
    35.000         *         *    44.000         *    47.000    49.000    31.574     3.542     3.634     0.692
         *    28.000         *    32.000    51.000         *         *    26.960     3.674     4.348     0.798
         *    27.000         *         *         *         *         *    27.244     4.857     4.271     0.854
    28.000         *         *         *    31.000         *    35.000    23.187     3.770     3.139     0.706
         *    21.000         *         *         *         *         *    23.426     4.857     4.238     0.854
         *    38.000         *    52.000         *         *         *    35.903     3.992     4.455     0.828
         *         *    51.000         *    48.000         *    57.000    36.008     4.091     3.968     0.752
         *    43.000         *    43.000         *         *         *    34.817     3.992     4.161     0.828
    22.000         *         *         *    36.000         *         *    24.098     3.969     4.030     0.785
    22.000         *    32.000         *         *         *         *    25.470     3.825     4.284     0.837
         *    52.000         *         *    54.000         *         *    40.990     4.091     4.166     0.803
         *    23.000         *    45.000         *         *    53.000    27.181     3.818     4.399     0.737
         *    37.000         *         *    47.000         *         *    32.361     4.091     4.186     0.803
    27.000         *    35.000    46.000         *    39.000         *    28.126     3.271     3.857     0.747
         *    39.000         *         *    50.000         *         *    34.171     4.091     4.257     0.803
         *         *    38.000         *    38.000         *    45.000    27.175     4.091     3.676     0.752
         *    28.000         *    46.000         *         *         *    29.722     3.992     4.415     0.828
         *    38.000         *    41.000         *    47.000         *    31.020     3.752     3.931     0.770
         *    43.000         *    45.000         *         *         *    35.513     3.992     4.214     0.828
         *    41.000         *         *    46.000         *         *    33.747     4.091     4.079     0.803
         *         *    48.000         *    41.000         *    42.000    31.050     4.091     3.363     0.752
    16.000         *    35.000         *         *         *    45.000    23.219     3.583     4.142     0.715
    30.000    62.000         *         *    66.000         *         *    43.053     3.384     4.879     0.783
         *    49.000         *    53.000         *         *         *    40.752     3.992     4.353     0.828
         *         *    45.000         *    48.000         *         *    34.216     4.236     4.196     0.813
         *         *    46.000    34.000         *         *         *    31.039     4.116     4.067     0.833
         *         *    42.000         *    60.000         *         *    36.836     4.236     4.569     0.813
         *    48.000         *         *    60.000         *         *    41.200     4.091     4.451     0.803
         *    25.000         *    44.000         *    46.000         *    27.123     3.752     4.246     0.770
    26.000    44.000         *    60.000         *    68.000         *    37.403     3.184     5.229     0.740
         *    45.000         *         *    50.000    61.000         *    37.373     3.855     4.271     0.761
         *         *    43.000    56.000         *    60.000         *    37.607     3.896     4.485     0.786
    26.000         *         *         *    42.000         *         *    27.786     3.969     4.163     0.785
         *         *    40.000         *         *    57.000         *    33.590     4.353     4.394     0.786
    42.000         *    49.000         *         *         *         *    39.864     3.825     4.344     0.837
         *         *         *    52.000         *    68.000         *    39.953     4.527     4.677     0.793
         *         *    60.000         *    61.000         *         *    44.495     4.236     4.468     0.813
    29.000         *         *         *    46.000         *         *    30.390     3.969     4.243     0.785
         *         *    35.000         *    43.000         *    54.000    28.642     4.091     4.152     0.752
    32.000         *         *         *    63.000         *         *    37.218     3.969     4.850     0.785
    25.000    42.000         *         *    43.000    47.000         *    30.049     3.246     3.978     0.725
         *    33.000         *         *         *         *         *    31.063     4.857     4.303     0.854
    46.000         *         *    61.000         *         *         *    44.210     3.891     4.512     0.814
    25.000         *         *         *    62.000         *         *    33.849     3.969     5.002     0.785
    22.000         *         *         *    40.000         *         *    25.398     3.969     4.192     0.785
         *    35.000    48.000         *         *         *         *    34.951     3.901     4.422     0.846
         *         *         *         *    47.000         *         *    32.035     5.279     4.200     0.815
         *         *    44.000         *    53.000         *         *    35.410     4.236     4.350     0.813
         *    33.000         *    37.000         *         *    46.000    27.561     3.818     3.772     0.737
    22.000         *         *    45.000         *         *         *    28.572     3.891     4.530     0.814
         *    33.000         *         *    44.000         *         *    29.698     4.091     4.152     0.803
         *         *    44.000         *    51.000         *         *    34.769     4.236     4.291     0.813
    41.000         *    30.000         *         *         *         *    32.401     3.825     3.933     0.837
    16.000         *         *    33.000         *    45.000         *    22.185     3.618     4.349     0.747
         *         *    42.000         *    50.000         *         *    33.633     4.236     4.277     0.813
         *         *    33.000         *    34.000         *         *    24.840     4.236     3.873     0.813
    26.000         *         *         *    61.000         *    61.000    33.557     3.770     4.822     0.706
         *         *    50.000         *    59.000    63.000         *    39.926     4.014     4.508     0.779
         *         *    38.000    36.000         *         *         *    28.618     4.116     4.106     0.833
    41.000         *    50.000         *    55.000         *         *    39.326     3.464     4.292     0.784
         *         *    41.000    47.000         *    45.000         *    31.859     3.896     3.939     0.786
    18.000    22.000         *         *         *         *         *    21.672     3.780     4.297     0.851
         *    45.000         *    45.000         *         *         *    36.331     3.992     4.190     0.828
    54.000         *    51.000         *         *         *         *    45.454     3.825     4.196     0.837
         *    37.000         *         *    46.000         *         *    32.042     4.091     4.151     0.803
         *    43.000         *    43.000         *         *         *    34.817     3.992     4.161     0.828
    47.000         *    51.000         *         *    67.000         *    43.157     3.527     4.441     0.751
         *         *    37.000    42.000         *         *         *    30.341     4.116     4.220     0.833
    20.000         *         *         *    44.000         *         *    25.827     3.969     4.409     0.785
         *    29.000         *         *         *         *         *    28.517     4.857     4.281     0.854
         *    46.000         *    47.000    63.000         *    56.000    38.385     3.617     4.054     0.732
         *         *         *    57.000         *         *         *    40.516     5.100     4.505     0.833
    24.000         *         *    44.000         *         *    46.000    27.525     3.678     3.980     0.714
    16.000         *    29.000         *         *         *         *    21.932     3.825     4.314     0.837
         *         *    31.000         *    45.000         *         *    27.547     4.236     4.210     0.813
         *    30.000         *    47.000         *         *         *    30.889     3.992     4.418     0.828
         *         *         *         *    45.000         *         *    30.885     5.279     4.151     0.815
         *         *    33.000         *    41.000         *         *    27.082     4.236     4.078     0.813
         *         *    48.000         *    50.000         *         *    36.080     4.236     4.233     0.813
         *    53.000         *    44.000         *         *         *    39.257     3.992     4.071     0.828
         *    17.000         *         *         *         *         *    20.880     4.857     4.216     0.854
         *    43.000    44.000         *         *         *         *    36.631     3.901     4.325     0.846
    20.000         *         *         *    42.000         *         *    25.178     3.969     4.328     0.785
    40.000         *         *         *    46.000         *         *    35.173     3.969     3.941     0.785
    21.000    28.000         *         *         *         *         *    25.167     3.780     4.337     0.851
         *         *    31.000         *    43.000         *         *    26.907     4.236     4.151     0.813
    24.000         *    27.000         *         *         *         *    24.420     3.825     4.139     0.837
    26.000         *         *    42.000         *         *         *    29.191     3.891     4.343     0.814
         *         *    31.000         *         *         *         *    27.198     4.954     4.178     0.846
         *    43.000         *    44.000         *         *         *    35.165     3.992     4.187     0.828
    20.000         *         *    47.000         *    48.000         *    27.764     3.618     4.488     0.747
    19.000         *         *    41.000         *    46.000         *    25.498     3.618     4.373     0.747
         *         *    40.000         *    47.000         *         *    31.857     4.236     4.203     0.813
         *    26.000         *    37.000         *    41.000         *    24.740     3.752     3.972     0.770
         *    35.000         *         *    52.000    46.000         *    31.439     3.855     4.087     0.761
         *         *    29.000         *    30.000         *         *    21.928     4.236     3.785     0.813
         *    35.000         *    43.000         *         *         *    31.543     3.992     4.254     0.828
         *         *    42.000         *    47.000         *         *    32.673     4.236     4.189     0.813
         *    22.000         *    41.000         *    42.000         *    24.582     3.752     4.143     0.770
         *         *         *         *    34.000    46.000         *    25.180     4.702     3.929     0.791
    31.000         *         *         *    46.000         *         *    31.260     3.969     4.188     0.785
         *         *         *    53.000         *         *         *    38.107     5.100     4.429     0.833
         *    43.000         *    50.000    63.000         *         *    39.026     3.674     4.597     0.798
         *         *    30.000    44.000         *    48.000         *    28.027     3.896     4.200     0.786
         *    32.000         *    58.000    56.000         *         *    35.903     3.674     4.735     0.798
         *    34.000    42.000         *         *         *         *    32.325     3.901     4.334     0.846
         *    38.000    44.000         *         *         *         *    34.652     3.901     4.347     0.846
    29.000         *         *         *    60.000         *         *    34.939     3.969     4.811     0.785
         *    36.000         *         *         *         *         *    32.972     4.857     4.320     0.854
         *    48.000         *    46.000         *         *         *    37.907     3.992     4.181     0.828
         *    62.000         *         *    69.000         *    73.000    49.426     3.926     4.343     0.732
    41.000         *         *    71.000         *         *         *    45.627     3.891     4.948     0.814
         *    45.000         *    49.000         *         *         *    37.723     3.992     4.295     0.828
    38.000         *         *    48.000    52.000         *         *    36.013     3.548     4.223     0.776
    32.000         *    45.000         *    48.000         *    46.000    32.206     3.383     3.666     0.704
         *         *    47.000         *    46.000    53.000         *    34.025     4.014     4.060     0.779
    31.000    36.000         *         *    48.000         *         *    31.858     3.384     4.270     0.783
         *         *    20.000    34.000         *    42.000         *    21.018     3.896     4.098     0.786
         *    17.000         *         *         *         *         *    20.880     4.857     4.216     0.854
         *         *    36.000         *    51.000         *         *    31.507     4.236     4.349     0.813
         *         *    62.000    68.000         *         *         *    49.263     4.116     4.713     0.833
         *    21.000         *    40.000         *    42.000         *    23.973     3.752     4.161     0.770
         *    29.000         *    45.000         *         *         *    29.783     3.992     4.377     0.828
         *    47.000         *         *    44.000         *    46.000    33.732     3.926     3.346     0.732
         *    40.000         *    42.000         *    50.000         *    32.511     3.752     4.007     0.770
    44.000         *    56.000         *    51.000         *         *    41.099     3.464     4.078     0.784
         *    34.000         *         *    65.000         *         *    36.827     4.091     4.879     0.803
    18.000    27.000         *    33.000         *         *         *    22.715     3.327     4.230     0.814
    48.000         *         *         *    74.000         *    75.000    47.452     3.770     4.774     0.706
         *         *    55.000         *    69.000         *    64.000    43.667     4.091     4.357     0.752
    26.000         *         *         *    48.000         *         *    29.736     3.969     4.406     0.785
    32.000         *         *    34.000         *         *         *    28.894     3.891     3.949     0.814
         *         *    34.000         *         *    38.000         *    25.605     4.353     3.757     0.786
         *    25.000    45.000         *         *         *    49.000    28.772     3.705     4.041     0.735
    26.000         *    41.000         *         *    47.000         *    29.392     3.527     4.164     0.751
         *    36.000         *    41.000    70.000         *    64.000    35.825     3.617     4.809     0.732
         *         *    47.000         *    51.000         *    51.000    34.475     4.091     3.841     0.752
         *         *    57.000         *    58.000         *         *    42.312     4.236     4.402     0.813
    34.000         *    48.000         *         *         *         *    36.262     3.825     4.451     0.837
         *    27.000         *    58.000         *         *         *    33.489     3.992     4.741     0.828
         *    20.000         *         *    29.000         *    26.000    16.929     3.926     3.152     0.732
         *    31.000    48.000         *         *         *         *    33.367     3.901     4.440     0.846
    25.000         *    40.000    54.000         *    47.000         *    31.204     3.271     4.347     0.747
    26.000         *    34.000         *    43.000         *    43.000    26.488     3.383     3.755     0.704
    25.000         *         *         *    44.000         *         *    28.001     3.969     4.272     0.785
    24.000         *    46.000         *         *         *    47.000    29.566     3.583     3.945     0.715
    40.000         *    51.000         *         *         *    64.000    39.425     3.583     4.300     0.715
         *    51.000         *    51.000         *         *         *    40.875     3.992     4.278     0.828
         *         *    41.000    51.000         *         *         *    35.073     4.116     4.391     0.833
    37.000         *         *    45.000         *         *         *    34.840     3.891     4.194     0.814
         *         *    44.000    35.000         *    36.000         *    27.959     3.896     3.534     0.786
         *    30.000         *    48.000    49.000         *         *    31.234     3.674     4.443     0.798
    26.000         *    29.000         *         *         *         *    25.971     3.825     4.152     0.837
    14.000         *    23.000    42.000         *         *         *    21.408     3.397     4.507     0.811
         *         *         *         *    40.000         *         *    28.011     5.279     4.027     0.815
         *         *    38.000    50.000         *         *         *    33.549     4.116     4.373     0.833
    18.000         *    42.000         *    42.000         *         *    26.742     3.464     4.425     0.784
         *         *         *    57.000         *    59.000         *    39.345     4.527     4.377     0.793
         *    46.000         *         *         *         *         *    39.336     4.857     4.374     0.854
         *    42.000         *         *    46.000         *         *    34.173     4.091     4.061     0.803
    32.000         *    53.000         *         *    59.000         *    37.070     3.527     4.536     0.751
         *    48.000         *    68.000         *    60.000         *    43.894     3.752     4.385     0.770
         *    46.000         *    41.000         *         *         *    35.348     3.992     4.074     0.828
    21.000         *         *    33.000         *         *         *    23.947     3.891     4.163     0.814
         *    48.000         *    51.000         *    48.000         *    37.290     3.752     3.786     0.770
         *    29.000         *    41.000         *         *         *    28.391     3.992     4.272     0.828
    42.000         *         *         *    46.000         *         *    36.043     3.969     3.886     0.785
    35.000         *    43.000         *         *         *         *    34.808     3.825     4.322     0.837
    34.000         *         *         *    47.000         *         *    32.889     3.969     4.146     0.785
    29.000         *         *    42.000         *         *         *    30.445     3.891     4.276     0.814
         *         *    45.000         *    48.000         *         *    34.216     4.236     4.196     0.813
         *    48.000         *    48.000         *         *         *    38.603     3.992     4.234     0.828
    37.000         *         *    52.000         *         *         *    37.294     3.891     4.421     0.814
         *         *    28.000    47.000         *    49.000         *    28.380     3.896     4.274     0.786
         *    49.000         *    60.000         *         *         *    43.189     3.992     4.537     0.828
         *    22.000    44.000         *         *    41.000         *    26.635     3.644     3.999     0.771
         *    44.000    45.000         *         *    42.000         *    34.343     3.644     3.575     0.771
    25.000    34.000         *         *         *         *    47.000    27.653     3.491     3.911     0.708
         *         *         *    50.000         *    51.000         *    34.225     4.527     4.145     0.793
         *    44.000         *    65.000         *         *         *    42.883     3.992     4.726     0.828
    34.000         *         *    49.000         *         *         *    34.988     3.891     4.391     0.814
    35.000         *         *    43.000         *         *         *    33.303     3.891     4.174     0.814
         *    31.000    52.000         *         *         *         *    34.854     3.901     4.501     0.846
    37.000         *         *         *    56.000         *         *    37.117     3.969     4.429     0.785
         *    48.000         *         *    58.000         *         *    40.561     4.091     4.380     0.803
         *    25.000    30.000         *         *         *         *    24.302     3.901     4.191     0.846
    14.000    27.000         *         *         *    47.000         *    22.610     3.440     4.542     0.747
    23.000         *    48.000         *         *         *         *    31.819     3.825     4.629     0.837
         *         *    34.000    50.000         *    48.000         *    30.955     3.896     4.158     0.786
    23.000         *    48.000         *         *    61.000         *    32.950     3.527     4.910     0.751
    23.000         *    24.000         *         *         *         *    22.902     3.825     4.088     0.837
         *         *    34.000         *    46.000         *    51.000    28.605     4.091     4.080     0.752
         *    35.000         *    40.000         *         *    47.000    29.249     3.818     3.771     0.737
    41.000         *    48.000         *         *         *         *    39.089     3.825     4.338     0.837
         *    63.000         *    66.000         *         *         *    51.006     3.992     4.531     0.828
         *         *    50.000         *    51.000         *         *    37.216     4.236     4.248     0.813
         *    26.000         *    50.000    50.000         *         *    30.621     3.674     4.589     0.798
    31.000    48.000         *         *    43.000         *         *    34.265     3.384     3.964     0.783
    40.000         *    31.000    46.000         *         *         *    32.781     3.397     4.020     0.811
         *         *    33.000    41.000         *    38.000         *    26.411     3.896     3.782     0.786
    24.000    46.000         *    29.000         *         *         *    28.981     3.327     3.912     0.814
         *    39.000    49.000         *         *         *         *    36.906     3.901     4.419     0.846
         *    30.000         *         *         *         *         *    29.154     4.857     4.287     0.854
         *    45.000         *         *         *         *         *    38.700     4.857     4.369     0.854
    33.000         *    40.000         *         *         *         *    32.885     3.825     4.287     0.837
         *    40.000         *    47.000         *    47.000         *    33.288     3.752     3.923     0.770
    28.000         *    39.000         *         *    41.000         *    28.394     3.527     3.822     0.751
         *    30.000         *    41.000         *         *    46.000    27.579     3.818     3.865     0.737
    39.000         *         *    61.000         *         *         *    41.285     3.891     4.668     0.814
         *    24.000         *         *    44.000         *         *    25.861     4.091     4.313     0.803
    22.000         *    31.000         *         *         *         *    25.099     3.825     4.262     0.837
    33.000         *         *         *    47.000    50.000         *    31.831     3.705     4.053     0.735
    37.000         *         *         *    58.000         *    55.000    36.223     3.770     4.083     0.706
         *         *    18.000         *    24.000         *         *    15.522     4.236     3.689     0.813
    15.000         *    20.000         *    25.000         *         *    16.108     3.464     3.753     0.784
    21.000         *    29.000         *         *         *         *    23.952     3.825     4.233     0.837
         *         *    45.000    53.000         *         *         *    37.340     4.116     4.429     0.833
    24.000         *    40.000    46.000         *         *         *    30.079     3.397     4.530     0.811
         *    44.000         *         *    50.000         *    63.000    36.553     3.926     4.239     0.732
         *    42.000         *         *    43.000         *         *    33.216     4.091     3.955     0.803
         *    45.000         *    42.000         *         *         *    35.287     3.992     4.112     0.828
         *    39.000         *    43.000         *    52.000         *    32.784     3.752     4.119     0.770
         *    18.000         *    41.000         *    37.000         *    22.303     3.752     4.046     0.770
         *         *         *         *    37.000    44.000         *    25.667     4.702     3.902     0.791
         *         *    46.000         *    60.000         *         *    38.467     4.236     4.540     0.813
    31.000         *         *    46.000         *         *         *    32.683     3.891     4.361     0.814
         *         *    49.000         *         *         *    59.000    36.963     4.460     4.144     0.755
         *    45.000         *    44.000         *         *         *    35.983     3.992     4.164     0.828
         *         *    37.000         *    44.000         *    64.000    31.033     4.091     4.521     0.752
    27.000         *         *         *    45.000         *         *    29.196     3.969     4.257     0.785
         *         *    27.000         *    50.000         *         *    27.517     4.236     4.385     0.813
    18.000         *    31.000         *         *         *         *    23.483     3.825     4.326     0.837
    24.000         *         *    38.000         *         *         *    26.953     3.891     4.258     0.814
    35.000         *         *         *    60.000         *         *    37.547     3.969     4.646     0.785
         *    41.000         *    44.000         *    63.000         *    35.703     3.752     4.514     0.770
    37.000         *    45.000         *         *         *         *    36.359     3.825     4.335     0.837
    50.000         *         *         *    66.000         *    72.000    45.880     3.770     4.439     0.706
    39.000         *         *    45.000         *    44.000         *    33.376     3.618     3.629     0.747
         *         *    47.000    53.000         *    60.000         *    38.074     3.896     4.419     0.786
         *         *    59.000         *    65.000         *         *    45.369     4.236     4.593     0.813
    32.000         *         *    47.000         *         *         *    33.451     3.891     4.371     0.814
    26.000         *    42.000         *         *         *         *    30.801     3.825     4.445     0.837
    35.000         *    49.000         *    67.000         *         *    39.636     3.464     4.926     0.784
         *    32.000         *    53.000         *         *    56.000    33.050     3.818     4.310     0.737
         *    37.000         *    45.000         *    60.000         *    34.043     3.752     4.504     0.770
         *    30.000    37.000         *         *         *         *    28.883     3.901     4.276     0.846
         *         *    40.000         *    43.000         *         *    30.576     4.236     4.086     0.813
    34.000         *         *    43.000         *         *    50.000    31.621     3.678     3.806     0.714
    23.000         *    42.000         *         *    52.000         *    29.579     3.527     4.491     0.751
    21.000    46.000         *    48.000         *         *         *    32.657     3.327     4.614     0.814
         *    51.000         *    54.000         *         *         *    41.919     3.992     4.356     0.828
    22.000         *    36.000         *         *         *         *    26.957     3.825     4.375     0.837
         *    31.000         *         *    43.000         *         *    28.526     4.091     4.152     0.803
         *         *    47.000         *    54.000         *         *    36.953     4.236     4.357     0.813
         *    24.000         *         *    48.000         *         *    27.138     4.091     4.455     0.803
         *    34.000         *    47.000         *         *         *    32.526     3.992     4.371     0.828
         *    35.000         *    48.000         *         *         *    33.283     3.992     4.386     0.828
         *    48.000    59.000         *    66.000         *         *    44.957     3.573     4.663     0.803
    24.000         *    34.000         *         *         *         *    27.021     3.825     4.297     0.837
         *         *    35.000         *    60.000         *         *    33.982     4.236     4.620     0.813
         *    26.000         *    35.000         *         *         *    25.075     3.992     4.150     0.828
         *         *         *         *    67.000         *         *    43.530     5.279     4.695     0.815
    14.000    19.000         *         *         *         *         *    18.938     3.780     4.300     0.851
    54.000         *         *         *    70.000         *         *    49.057     3.969     4.529     0.785
    43.000         *    48.000         *         *         *         *    39.897     3.825     4.306     0.837
         *         *    50.000         *    59.000         *    64.000    39.396     4.091     4.374     0.752
         *    22.000         *    23.000         *    31.000         *    17.893     3.752     3.576     0.770
         *    47.000    60.000         *    61.000         *    80.000    44.678     3.510     4.917     0.726
         *    31.000         *         *    53.000         *         *    31.718     4.091     4.507     0.803
         *    27.000         *    43.000         *         *         *    28.269     3.992     4.348     0.828
         *    32.000    44.000         *         *    47.000         *    30.998     3.644     4.055     0.771
         *         *    52.000         *    55.000         *         *    39.312     4.236     4.351     0.813
         *    36.000         *    40.000         *         *         *    30.908     3.992     4.164     0.828
